N° do imóvel,UF,Cidade,Bairro,Endereço,Preço,Valor de avaliação,Desconto,Financiamento,Descrição,Modalidade de venda,Link de acesso,Origem,Categoria
8444438994788,RS,ALVORADA,UMBU,"RUA TREZE, N. 311, Apto 204, 2 PAV","108.759,11","132.000,00",17.61,Não,"Apartamento, 34.34 de área total, 30.00 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444438994788,Caixa,Imóvel
8444434835014,RS,ALVORADA,MARIA REGINA,"RUA ANA AXELRUD, N. 1088, Apto 102,","118.793,83","141.000,00",15.75,Não,"Apartamento, 33.10 de área total, 30.17 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444434835014,Caixa,Imóvel
8444417442093,RS,ALVORADA,MARIA REGINA,"RUA AIMORE, N. 204, CS 02","153.445,45","160.000,00",4.10,Não,"Casa, 46.76 de área total, 44.83 de área privativa, 86.93 de área do terreno.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417442093,Caixa,Imóvel
8444426847955,RS,ALVORADA,LOT VILA VASCONCELOS,"RUA SAO TOME, N. 71, CS 01","189.000,00","189.000,00",0.00,Não,"Casa, 0.00 de área total, 45.00 de área privativa, 150.00 de área do terreno.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426847955,Caixa,Imóvel
8444427648352,RS,ALVORADA,JARDIM ALGARVE,"RUA CENTO E QUARENTA E SEIS, N. 277, Apto 201, PAV 02 LT 22 QD E1A","160.000,00","160.000,00",0.00,Não,"Apartamento, 34.20 de área total, 29.15 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427648352,Caixa,Imóvel
8444440117128,RS,ALVORADA,JARDIM ALGARVE,"RUA PRESBITERO JOAO FRANCISCO GOMES, N. 104, Apto 202,","166.000,00","166.000,00",0.00,Não,"Apartamento, 36.69 de área total, 31.15 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444440117128,Caixa,Imóvel
8555529417998,RS,ALVORADA,JARDIM ALGARVE,"RUA JOZINO LIOTTI, N. 601, CS 314","266.000,00","266.000,00",0.00,Não,"Casa, 143.98 de área total, 71.75 de área privativa, 100.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555529417998,Caixa,Imóvel
8444429998822,RS,ALVORADA,JARDIM ALGARVE,"RUA CENTO E CINQUENTA, N. 70, Apto 403,","153.000,00","143.000,00",0.00,Não,"Apartamento, 32.14 de área total, 26.91 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429998822,Caixa,Imóvel
8444435377788,RS,ALVORADA,JARDIM ALGARVE,"RUA CENTO E VINTE E CINCO, N. 116, Apto 204,","172.117,90","160.000,00",0.00,Não,"Apartamento, 36.20 de área total, 30.30 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444435377788,Caixa,Imóvel
8444437802818,RS,ALVORADA,TIJUCA,"RUA LIMA E SILVA, N. 163, Apto 103,","170.000,00","152.000,00",0.00,Não,"Apartamento, 34.58 de área total, 29.78 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444437802818,Caixa,Imóvel
8787718140722,RS,ALVORADA,PIRATINI,"RUA PAISSANDU, N. SN, CS 05 RUA E Nº 27 VG 05 LT 01 QD 04","161.900,00","140.780,00",0.00,Não,"Casa, 31.42 de área total, 30.18 de área privativa, 79.50 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787718140722,Caixa,Imóvel
8444426121911,RS,ALVORADA,JARDIM ALGARVE,"RUA JOAO FRANCISCO DA SILVA, N. 6, Apto 102, ED B","180.000,00","156.000,00",0.00,Não,"Apartamento, 59.37 de área total, 56.23 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426121911,Caixa,Imóvel
8787718327334,RS,ALVORADA,PIRATINI,"RUA B, N. 140, Q02L01 UN.PV.46","173.603,93","146.000,00",0.00,Não,"Casa, 29.30 de área total, 29.30 de área privativa, 37.19 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787718327334,Caixa,Imóvel
8787705970586,RS,ALVORADA,FORMOZA,"RUA OSCAR SCHICK, N. 2350, CS 24  ST 10 LT 02","240.000,00","168.000,00",0.00,Não,"Casa, 82.24 de área total, 49.47 de área privativa, 96.25 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705970586,Caixa,Imóvel
8444422908704,RS,ALVORADA,LOT PQ RES SÃO PEDRO,"RUA PEDRO ALVARES CABRAL, N. 168, Apto 202, PAV 02 LT 20 QD C","279.332,98","176.000,00",0.00,Não,"Apartamento, 69.05 de área total, 56.05 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422908704,Caixa,Imóvel
8444430140968,RS,CACHOEIRINHA,VILA VISTA ALEGRE,"AVENIDA JOSE BRAMBILA, N. 372, Apto 306,","71.080,90","124.000,00",42.68,Não,"Apartamento, 40.63 de área total, 33.29 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444430140968,Caixa,Imóvel
8444428728694,RS,CACHOEIRINHA,PARQUE MARECHAL RONDON,"RUA ROMENIA, N. 305, Apto 504D, BL D","77.043,32","133.000,00",42.08,Não,"Apartamento, 45.51 de área total, 40.51 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428728694,Caixa,Imóvel
8555521954560,RS,CACHOEIRINHA,JARDIM BETANIA,"AVENIDA DA FEDERACAO (ANTIGA RUA 01), N. 685, Apto BL G, LT 22 QD K","78.781,14","136.000,00",42.08,Não,"Apartamento, 47.62 de área total, 43.20 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555521954560,Caixa,Imóvel
8787704416720,RS,CACHOEIRINHA,JARDIM BETANIA,"ESTRADA DOS CAPISTRANOS, N. 238, CS 02 LT 7 QD B","80.029,48","138.155,00",42.08,Não,"Casa, 29.48 de área total, 29.48 de área privativa, 96.59 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704416720,Caixa,Imóvel
8555521816362,RS,CACHOEIRINHA,JARDIM BETANIA,"AVENIDA DA FEDERACAO, N. 685, Apto 223, BL F PAV 2 ANDAR 2","81.964,82","140.000,00",41.46,Não,"Apartamento, 47.62 de área total, 43.20 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555521816362,Caixa,Imóvel
8787700179392,RS,CACHOEIRINHA,CHACARA DAS ROSAS II,"RUA ROSA VERMELHA (ANTIGA RUA 04), N. 158, CS 01","94.815,14","160.000,00",40.75,Não,"Casa, 29.80 de área total, 29.80 de área privativa, 94.01 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700179392,Caixa,Imóvel
8787713982857,RS,CACHOEIRINHA,FAZENDA ESPERANCA,"RUA 42, N. 59, CS 10","100.741,08","170.000,00",40.75,Não,"Casa, 44.82 de área total, 43.64 de área privativa, 84.48 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713982857,Caixa,Imóvel
8084400404391,RS,CACHOEIRINHA,VILA CACHOEIRINHA,"RUA SANTA CLARA, N. 197, Apto 403, BL 1 4 PAV","135.000,00","225.000,00",40.00,Não,"Apartamento, 130.60 de área total, 119.34 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 2 sala(s), cozinha, Terraco.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8084400404391,Caixa,Imóvel
8084400406548,RS,CACHOEIRINHA,PONTA PORA,"RUA RIO BRANCO, N. 551, Apto 401, BL B BOX 18","126.000,00","210.000,00",40.00,Não,"Apartamento, 0.00 de área total, 57.65 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8084400406548,Caixa,Imóvel
8787700296690,RS,CACHOEIRINHA,FAZENDA ESPERANCA,"RUA ESMERALDA, N. 349, CS 04 LT 14 QD F1","122.695,74","200.000,00",38.66,Não,"Casa, 0.00 de área total, 29.96 de área privativa, 85.51 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700296690,Caixa,Imóvel
8787710268665,RS,CACHOEIRINHA,PARQUE MARECHAL RONDON,"RUA SUICA ACESSO C, N. 784, CS 57  QD C  RESIDENCIAL SUIÇA","190.000,00","190.000,00",0.00,Não,"Casa, 0.00 de área total, 44.44 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710268665,Caixa,Imóvel
8555518452258,RS,CACHOEIRINHA,MORADA DO BOSQUE,"RUA OTTO ESPINDOLA, N. 226, CS 01","225.000,00","225.000,00",0.00,Não,"Casa, 50.00 de área total, 42.00 de área privativa, 50.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555518452258,Caixa,Imóvel
8444410984389,RS,CACHOEIRINHA,JARDIM BETANIA,"AVENIDA DA FEDERACAO, N. 685, Apto 237, BL J ANDAR 01 PAV 02 LT 22 QD K","152.885,89","150.000,00",0.00,Não,"Apartamento, 47.62 de área total, 43.20 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410984389,Caixa,Imóvel
8444415021481,RS,CACHOEIRINHA,VILA SILVEIRA MARTINS,"RUA FLAVIO CATANHEDE, N. 55, BOX 08","211.342,73","198.000,00",0.00,Não,"Casa, 122.36 de área total, 98.31 de área privativa, 48.62 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415021481,Caixa,Imóvel
8444400529018,RS,CACHOEIRINHA,VILA CACHOEIRINHA,"R  PAPA JOAO XXIII, N. 1100, Apto 401, BLOCO 02","160.000,00","148.000,00",0.00,Não,"Apartamento, 0.00 de área total, 49.36 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444400529018,Caixa,Imóvel
8444424968550,RS,CACHOEIRINHA,VILA JARDIM AMERICA,"RUA DOUTOR NILO PEÇANHA, N. 554, Apto 202,","203.390,59","178.000,00",0.00,Não,"Apartamento, 72.50 de área total, 45.35 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424968550,Caixa,Imóvel
8787703638673,RS,CACHOEIRINHA,CHACARA DAS ROSAS,"RUA CHUVA DE OURO, N. 258,","200.000,00","130.000,00",0.00,Não,"Casa, 39.27 de área total, 39.27 de área privativa, 90.10 de área do terreno, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703638673,Caixa,Imóvel
1444418826849,RS,CACHOEIRINHA,VILA PARQUE BRASILIA,"RUA IRMAOS VEIGA, N. 78, CS.1 LT.24 QD.R SUBQD.R3","238.067,56","132.000,00",0.00,Não,"Casa, 57.51 de área total, 57.51 de área privativa, 75.55 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418826849,Caixa,Imóvel
10007069,RS,CANOAS,MARECHAL RONDON,"RUA DIANA TERRA, N. 296, QD D, LT 67","208.548,06","552.000,00",62.22,Sim,"Outros, 0.00 de área total, 0.00 de área privativa, 326.70 de área do terreno.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10007069,Caixa,Imóvel
8787708314981,RS,CANOAS,RIO BRANCO,"RUA MACHADINHO, N. 1580, Apto 101, BL 16 1º PAVIMENTO","71.719,21","140.000,00",48.78,Não,"Apartamento, 62.76 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708314981,Caixa,Imóvel
8787701368709,RS,CANOAS,SAO JOSE,"RUA LOPES TROVAO, N. 45, Apto 103, BL 8","79.939,69","138.000,00",42.08,Não,"Apartamento, 67.73 de área total, 41.19 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701368709,Caixa,Imóvel
8444427408874,RS,CANOAS,OLARIA,"RUA PROFESSORA MARLENE MARIA DE SOUZA, N. SN,","78.781,14","136.000,00",42.08,Não,"Terreno, 0.00 de área total, 0.00 de área privativa, 200.25 de área do terreno.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427408874,Caixa,Imóvel
8444415934827,RS,CANOAS,ESTANCIA VELHA,"RUA QUATRO, N. 36, Apto 318, BL E","81.578,19","135.000,00",39.58,Não,"Apartamento, 42.91 de área total, 38.51 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415934827,Caixa,Imóvel
8555501205201,RS,CANOAS,MATO GRANDE,"RUA ROBERTO FRANCISCO BEHRENS, N. 225, Apto 204, 01 ANDAR BOX 339","120.882,70","200.000,00",39.56,Não,"Apartamento, 73.69 de área total, 48.61 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555501205201,Caixa,Imóvel
8555511256488,RS,CANOAS,IGARA,"RUA DOS GUAMIRINS, N. 303, CS 183, ANTIGA RUA CINCO","180.629,83","295.000,00",38.77,Não,"Casa, 116.23 de área total, 85.74 de área privativa, 116.23 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555511256488,Caixa,Imóvel
8787702571648,RS,CANOAS,OLARIA,"RUA DO BOSQUE, N. 21, Apto 243, TR 02","121.337,42","198.000,00",38.72,Não,"Apartamento, 67.03 de área total, 47.23 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702571648,Caixa,Imóvel
8787703332280,RS,CANOAS,SAO JOSE,"RUA GUARUJA, N. 200, Apto 404, BL 11 VG 227 4 PAV","115.379,23","180.000,00",35.91,Não,"Apartamento, 78.25 de área total, 41.59 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703332280,Caixa,Imóvel
8555526978298,RS,CANOAS,FATIMA,"RUA JOAQUIM CAETANO, N. 700, Apto 205, BL E 2 PAV VG 73","179.880,64","229.133,00",21.50,Não,"Apartamento, 0.00 de área total, 55.15 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555526978298,Caixa,Imóvel
8787713767280,RS,CANOAS,CENTRO,"RUA SAO LUIZ, N. 622, Apto 103, BL 30 BOX 344","209.000,00","209.000,00",0.00,Não,"Apartamento, 85.74 de área total, 43.73 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713767280,Caixa,Imóvel
8787702871692,RS,CANOAS,SAO JOSE,"RUA GUARUJA, N. 200, Apto 203, BL 5","190.000,00","190.000,00",0.00,Não,"Apartamento, 78.25 de área total, 41.59 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702871692,Caixa,Imóvel
8555537050534,RS,CANOAS,IGARA,"RUA CAMBOATAS, N. 315, Apto 502, BL 13  VG 222","180.000,00","180.000,00",0.00,Não,"Apartamento, 53.10 de área total, 41.58 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555537050534,Caixa,Imóvel
8787705432495,RS,CANOAS,MATO GRANDE,"RUA ROBERTO FRANCISCO BEHRENS, N. 303, Apto 104, BL 22","150.000,00","150.000,00",0.00,Não,"Apartamento, 77.42 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705432495,Caixa,Imóvel
8046300084538,RS,CANOAS,HARMONIA,"RUA ENGENHEIRO KINDLER, N. 1320, CASA 01","220.000,00","220.000,00",0.00,Não,"Casa, 57.50 de área total, 57.50 de área privativa, 57.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8046300084538,Caixa,Imóvel
8787720321658,RS,CANOAS,FATIMA,"RUA CAIRU, N. 1705, Apto 404, BL 23","190.373,11","186.414,00",0.00,Não,"Apartamento, 65.31 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787720321658,Caixa,Imóvel
8787712004100,RS,CANOAS,OLARIA,"RUA IRMA MARIA HILTGARDIS, N. 582, Apto 503, BL 01","150.000,00","145.000,00",0.00,Não,"Apartamento, 70.36 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712004100,Caixa,Imóvel
1444419402856,RS,CANOAS,MATO GRANDE,"RUA NOVO MEXICO, N. 412, CASA 02  QD C4 LT 35","422.593,38","406.000,00",0.00,Não,"Casa, 89.57 de área total, 87.63 de área privativa, 112.50 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419402856,Caixa,Imóvel
8787700922338,RS,CANOAS,FATIMA,"RUA JOAQUIM CAETANO, N. 700, Apto 403, BL I VG 433","215.141,73","205.000,00",0.00,Não,"Apartamento, 69.53 de área total, 52.46 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700922338,Caixa,Imóvel
