N° do imóvel,UF,Cidade,Bairro,Endereço,Preço,Valor de avaliação,Desconto,Financiamento,Descrição,Modalidade de venda,Link de acesso,Origem,Categoria
10145865,RS,GRAVATAI,NEOPOLIS,"RUA SERGIPE, N. S/N, Apto L), QD XXV, LT 722","121.240,04","272.000,00",55.43,Não,"Terreno, 0.00 de área total, 0.00 de área privativa, 550.00 de área do terreno.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10145865,Caixa,Imóvel
10145864,RS,GRAVATAI,NEOPOLIS,"RUA SERGIPE, N. 338","277.888,18","570.000,00",51.25,Não,"Galpão, 0.00 de área total, 399.63 de área privativa, 520.00 de área do terreno.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10145864,Caixa,Imóvel
8444416971521,RS,GRAVATAI,JARDIM DO CEDRO,"RUA GUIA LOPES, N. 350, CSA 04 QD E LT 11","63.341,44","122.000,00",48.09,Não,"Casa, 67.28 de área total, 60.50 de área privativa, 300.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416971521,Caixa,Imóvel
1444405837740,RS,GRAVATAI,COHAB B,"RUA LEOPOLDO BIER, N. 245, LT 17 QD D10","183.256,11","343.000,00",46.58,Não,"Casa, 130.00 de área total, 36.30 de área privativa, 282.02 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444405837740,Caixa,Imóvel
8444427528276,RS,GRAVATAI,NOSSA CHACARA,"RUA CLEMENTINA CAMBRUZI, N. 194, CASA04, VAGA 04","94.281,79","172.000,00",45.19,Não,"Casa, 69.33 de área total, 41.43 de área privativa, 56.23 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427528276,Caixa,Imóvel
8444409035794,RS,GRAVATAI,VILA IMPERIAL (BARRO VERMELHO),"RUA FREDERICO RITTER, N. 116, CS 02","117.407,32","210.000,00",44.10,Sim,"Casa, 55.00 de área total, 55.00 de área privativa, 187.89 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409035794,Caixa,Imóvel
8444434632156,RS,GRAVATAI,PARQUE OLINDA,"RUA CONGO, N. 111, Apto 104, BL 03","65.348,57","114.000,00",42.68,Não,"Apartamento, 50.55 de área total, 38.43 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444434632156,Caixa,Imóvel
8444416713107,RS,GRAVATAI,NOVO MUNDO,"RUA TIBURCIO OLIVEIRA, N. 386, CS 04 LT 18 QD 14","93.037,35","157.000,00",40.75,Não,"Casa, 51.26 de área total, 51.26 de área privativa, 93.20 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416713107,Caixa,Imóvel
8444434438171,RS,GRAVATAI,DONA MERCEDES,"RUA PLANALTO, N. 251, Apto 309, BL D 02 ANDAR","95.466,99","161.100,00",40.75,Sim,"Apartamento, 44.70 de área total, 38.84 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444434438171,Caixa,Imóvel
8444429647140,RS,GRAVATAI,MORADA GAUCHA,"ESTRADA DA CAVALHADA, N. 2651, Apto 210, BL 37,","105.481,84","178.000,00",40.75,Não,"Apartamento, 52.39 de área total, 47.13 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429647140,Caixa,Imóvel
8555518910140,RS,GRAVATAI,NOVO MUNDO,"RUA NUTRELLA, N. 450, LT 02, QD 04, CS 08","122.091,53","202.000,00",39.56,Não,"Casa, 55.60 de área total, 53.30 de área privativa, 94.43 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555518910140,Caixa,Imóvel
8787722454540,RS,GRAVATAI,NATAL,"RUA FOGACA DA CRUZ, N. 632, Apto 204, BL 01 VG 09","129.948,90","215.000,00",39.56,Não,"Apartamento, 78.76 de área total, 42.15 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787722454540,Caixa,Imóvel
8444427180415,RS,GRAVATAI,PARQUE DOS EUCALIPTOS,"RUA SALDANHA, N. 24, CS 02","132.970,97","220.000,00",39.56,Sim,"Casa, 40.25 de área total, 40.25 de área privativa, 68.50 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427180415,Caixa,Imóvel
1444420807120,RS,GRAVATAI,SITIO GAUCHO,"ESTRADA A, N. SN, CHÁCARAS 08 E 09, QD H","92.791,87","152.000,00",38.96,Não,"Terreno, 0.00 de área total, 0.00 de área privativa, 300.00 de área do terreno.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444420807120,Caixa,Imóvel
8787708219237,RS,GRAVATAI,JANSEN,"RUA TANCREDO NEVES, N. 600, Apto 304, BL 12","145.667,24","237.900,00",38.77,Sim,"Apartamento, 73.43 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708219237,Caixa,Imóvel
1444418256899,RS,GRAVATAI,MORADA DO VALE III,"RUA ALVARENGA, N. 13, LT 24 QD 06","477.348,41","749.000,00",36.27,Sim,"Casa, 321.01 de área total, 321.01 de área privativa, 180.00 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), 1 lavabo(s), cozinha.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418256899,Caixa,Imóvel
1444419281129,RS,GRAVATAI,VERA CRUZ,"AVENIDA DOS ESTADOS, N. 813, Apto 301,","284.879,49","447.000,00",36.27,Sim,"Apartamento, 0.00 de área total, 106.00 de área privativa, 0.00 de área do terreno.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419281129,Caixa,Imóvel
1444418168698,RS,GRAVATAI,DOM FELICIANO,"RUA E, N. SN, LT 07 QD G","323.755,66","508.000,00",36.27,Não,"Casa, 180.13 de área total, 180.13 de área privativa, 293.25 de área do terreno,  2 qto(s), a.serv, WC, WC Emp, 1 sala(s), 1 lavabo(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418168698,Caixa,Imóvel
8444415194700,RS,GRAVATAI,VILA IMPERIAL (BARRO VERMELHO),"RUA PEDRO PAULO DA SILVA, N. 157, CS 02, LT 09, QD M, VAGA N 02","111.118,01","135.000,00",17.70,Não,"Casa, 42.42 de área total, 42.42 de área privativa, 51.51 de área do terreno, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415194700,Caixa,Imóvel
8444431770060,RS,GRAVATAI,GRAVATAI,"RUA CELSO FURTADO, N. 286,","255.000,00","255.000,00",0.00,Não,"Casa, 57.50 de área total, 57.50 de área privativa, 135.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444431770060,Caixa,Imóvel
8787709843554,RS,GRAVATAI,SAO LUIZ,"RUA NOVE DE JULHO, N. 412, Apto 102, BL 10 VG 177","177.000,00","177.000,00",0.00,Não,"Apartamento, 82.51 de área total, 39.63 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709843554,Caixa,Imóvel
8444407689711,RS,GRAVATAI,LOTEAMENTO VILA RICA,"RUA MORRO AZUL, N. 1540, CASA 128 QD E","255.000,00","255.000,00",0.00,Não,"Casa, 135.36 de área total, 81.62 de área privativa, 67.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407689711,Caixa,Imóvel
8444431932698,RS,GRAVATAI,MATO ALTO,"RUA FLORIANOPOLIS, N. 370, CS 1","233.000,00","233.000,00",0.00,Não,"Casa, 44.75 de área total, 44.75 de área privativa, 94.60 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444431932698,Caixa,Imóvel
8444415849749,RS,GRAVATAI,DONA MERCEDES,"RUA PLANALTO, N. 251, Apto 103, BL B","165.000,00","165.000,00",0.00,Não,"Apartamento, 44.71 de área total, 38.84 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415849749,Caixa,Imóvel
8787705847458,RS,GRAVATAI,PARQUE DA MATRIZ,"RUA CONCORDIA, N. 1390, Apto 202,  BLOCO 16","169.500,00","169.500,00",0.00,Não,"Apartamento, 86.08 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705847458,Caixa,Imóvel
8787717767195,RS,GRAVATAI,PARQUE ITALIA,"RUA O, N. 48, CS 39","225.000,00","225.000,00",0.00,Não,"Casa, 47.60 de área total, 47.60 de área privativa, 85.85 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717767195,Caixa,Imóvel
8787719539106,RS,GRAVATAI,SANTA CRUZ,"AVENIDA DO ARVOREDO, N. 51, Apto 53, BL.C VG.N°130","252.378,27","251.000,00",0.00,Não,"Apartamento, 76.78 de área total, 51.07 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787719539106,Caixa,Imóvel
8444431539538,RS,GRAVATAI,MORADAS DO SOBRADO,"RUA JOSE ZANCHETTA, N. 321, LT 43 QD O","341.353,06","339.000,00",0.00,Não,"Casa, 86.00 de área total, 86.00 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444431539538,Caixa,Imóvel
8787700231980,RS,GRAVATAI,SANTA CRUZ,"AVENIDA ITACOLOMI, N. 4627, Apto 206, BL 02","185.000,00","180.000,00",0.00,Não,"Apartamento, 62.77 de área total, 57.23 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700231980,Caixa,Imóvel
8555527803793,RS,GRAVATAI,ORICO,"RUA LINO ESTACIO DOS SANTOS, N. 1535, CASA 97 E BOX ESTACIONAMENTO 77","225.000,00","218.000,00",0.00,Não,"Casa, 0.00 de área total, 44.41 de área privativa, 80.96 de área do terreno,  2 qto(s), varanda, a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555527803793,Caixa,Imóvel
8444420865382,RS,GRAVATAI,PARQUE IPIRANGA,"AVENIDA ESTRELA, N. 359, LT 05 QD O CS 01","160.302,38","155.000,00",0.00,Não,"Casa, 36.87 de área total, 36.87 de área privativa, 59.85 de área do terreno, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420865382,Caixa,Imóvel
8787724992913,RS,GRAVATAI,NATAL,"RUA FOGACA DA CRUZ, N. 632, Apto 203, BL 06","237.348,48","225.000,00",0.00,Não,"Apartamento, 73.38 de área total, 38.40 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787724992913,Caixa,Imóvel
8787700232250,RS,GRAVATAI,SANTA CRUZ,"AVENIDA ITACOLOMI, N. 4627, Apto 309, BL 03 VG 26","185.000,00","173.000,00",0.00,Não,"Apartamento, 62.77 de área total, 57.23 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700232250,Caixa,Imóvel
8787700375370,RS,GRAVATAI,PASSO DAS PEDRAS,"RUA ERNESTO GOMES, N. 715, Apto 104, BL 09 TERREO PAV 01 VG 149","210.000,00","195.000,00",0.00,Não,"Apartamento, 91.36 de área total, 44.07 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700375370,Caixa,Imóvel
8444407450808,RS,GRAVATAI,MORADA DO VALE II,"RUA GENERAL VITORINO, N. 231, LT 21 QD 37","288.311,00","265.000,00",0.00,Não,"Casa, 129.07 de área total, 129.07 de área privativa, 200.00 de área do terreno,  2 qto(s).",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407450808,Caixa,Imóvel
8787720359140,RS,GRAVATAI,NATAL,"RUA FOGACA DA CRUZ, N. 632, Apto 504, VG.Nº85 RUA F","244.135,70","223.000,00",0.00,Não,"Apartamento, 78.76 de área total, 42.15 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787720359140,Caixa,Imóvel
8444422957780,RS,GRAVATAI,PARQUE ITACOLOMI,"RUA CARLOS NEJAR, N. 362, CASA 03","170.000,00","154.000,00",0.00,Não,"Casa, 54.93 de área total, 54.93 de área privativa, 100.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422957780,Caixa,Imóvel
8444400149576,RS,GRAVATAI,VERA CRUZ,"ACESSO A, N. 647, Apto 101, TERREO PAV 01 LT 04 QD 10","238.194,36","215.000,00",0.00,Não,"Apartamento, 94.91 de área total, 93.91 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444400149576,Caixa,Imóvel
1444420852630,RS,GRAVATAI,PARQUE IPIRANGA,"RUA JANETE CLAIR, N. 610,  ANTIGA RUA B  LT 13 QD 04","848.000,00","745.000,00",0.00,Não,"Casa, 197.30 de área total, 197.30 de área privativa, 307.80 de área do terreno.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444420852630,Caixa,Imóvel
8444416065075,RS,GRAVATAI,MORADA GAUCHA,"RUA CORONEL FEIJÓ, N. 21, CS 02, LT 42 E 43, QD B","180.000,00","156.998,12",0.00,Não,"Casa, 0.00 de área total, 39.01 de área privativa, 97.11 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416065075,Caixa,Imóvel
8444405267950,RS,GRAVATAI,SALGADO FILHO,"RUA PREFEITO ALCIDES ROSA, N. 75, Apto 403, BL 01","180.000,00","156.000,00",0.00,Não,"Apartamento, 45.52 de área total, 39.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405267950,Caixa,Imóvel
1043121002348,RS,GRAVATAI,MONTE BELO,"RUA COELHO DE SOUZA, N. 358,","361.358,00","311.000,00",0.00,Não,"Casa, 85.06 de área total, 70.06 de área privativa, 300.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1043121002348,Caixa,Imóvel
8787720711162,RS,GRAVATAI,DONA MERCEDES,"AVENIDA ELY CORREA, N. 1960, Apto 304, BLOCO 12 VAGA 113","230.000,00","164.510,60",0.00,Não,"Apartamento, 61.12 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787720711162,Caixa,Imóvel
1444422371672,RS,GUAIBA,CORONEL NASSUCA,"RUA DOS PARDAIS, N. 151, CS 110 LT 40 QD B","496.467,84","820.000,00",39.46,Não,"Casa, 235.60 de área total, 235.60 de área privativa, 250.00 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), 1 lavabo(s), cozinha.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444422371672,Caixa,Imóvel
1600000085255,RS,GUAIBA,CENTRO,"RUA CORONEL MARCOS DE ANDRADE, N. 10,","924.105,74","1.450.000,00",36.27,Não,"Casa, 542.50 de área total, 350.00 de área privativa, 871.00 de área do terreno.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1600000085255,Caixa,Imóvel
1444419602871,RS,GUAIBA,ALTOS DA ALEGRIA,"RUA JACARANDA, N. SN, LT 65A, QD C,","306.798,91","332.000,00",7.60,Não,"Terreno, 0.00 de área total, 0.00 de área privativa, 984.81 de área do terreno.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419602871,Caixa,Imóvel
8444416317945,RS,GUAIBA,PEDRAS BRANCAS,"ESTRADA DR. JOSÉ CARLOS FERREIRA, N. 1355, CASA 06 LOTE 06, QUADRA 67, BOX Nº 06","170.000,00","170.000,00",0.00,Não,"Casa, 82.73 de área total, 44.27 de área privativa, 44.27 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416317945,Caixa,Imóvel
8787719261060,RS,GUAIBA,ALTOS DA ALEGRIA,"RUA D, N. 214, CS 66 LT 03 QD 18","198.015,16","187.000,00",0.00,Não,"Casa, 40.15 de área total, 40.15 de área privativa, 110.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787719261060,Caixa,Imóvel
1444417585201,RS,NOVA ALVORADA,CENTRO,"RUA 32 SANTO SALLA, N. 699, LT 08 QD 24","497.105,15","780.000,00",36.27,Sim,"Casa, 160.60 de área total, 160.60 de área privativa, 399.99 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444417585201,Caixa,Imóvel
10141386,RS,NOVO HAMBURGO,GUARANI,"AVENIDA NICOLAU BECKER, N. S/N, QD V LT 10 - ESQ. RUA IRMA MAERIA CLEO","123.171,48","258.000,00",52.26,Não,"Terreno, 0.00 de área total, 0.00 de área privativa, 467.53 de área do terreno.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10141386,Caixa,Imóvel
8444428322450,RS,NOVO HAMBURGO,BOA SAUDE,"RUA DAS ARAUCARIAS, N. SN, LT 12 QD T LOT PQ RES NOVO HAMBURGO","52.456,91","108.000,00",51.43,Não,"Terreno, 0.00 de área total, 0.00 de área privativa, 130.00 de área do terreno.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428322450,Caixa,Imóvel
8787707172822,RS,NOVO HAMBURGO,DIEHL,"RUA ARTHUR MOMBERGER, N. 1050, Apto 44, BL I VAGA 69","100.663,96","205.000,00",50.90,Sim,"Apartamento, 0.00 de área total, 45.64 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707172822,Caixa,Imóvel
8444426692404,RS,NOVO HAMBURGO,ALPES DO VALE,"RUA PROJETADA 01, N. SN, LT 04 LOT COOPUNESP","44.576,67","88.000,00",49.35,Não,"Terreno, 0.00 de área total, 0.00 de área privativa, 141.50 de área do terreno.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426692404,Caixa,Imóvel
8787700964847,RS,NOVO HAMBURGO,BOA SAUDE,"RUA DAS QUARESMEIRAS, N. 479, LT 19, QD U","56.922,30","110.000,00",48.26,Não,"Casa, 0.00 de área total, 45.00 de área privativa, 130.00 de área do terreno.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700964847,Caixa,Imóvel
8444426624549,RS,NOVO HAMBURGO,ALPES DO VALE,"RUA PROJETADA 01, N. SN, LT 02","46.371,31","89.000,00",47.90,Não,"Terreno, 0.00 de área total, 0.00 de área privativa, 125.02 de área do terreno.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426624549,Caixa,Imóvel
10214863,RS,NOVO HAMBURGO,IDEAL,"AVENIDA CORONEL FREDERICO LINCK, N. 454, QD 20, LTS 1 E 2","847.206,52","1.500.000,00",43.52,Não,"Prédio, 0.00 de área total, 454.28 de área privativa, 307.50 de área do terreno.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10214863,Caixa,Imóvel
8444409227308,RS,NOVO HAMBURGO,CANUDOS,"RUA URUGUAI, N. 388, Apto 334, BL 09 3º PAVIMENTO","93.119,30","163.000,00",42.88,Sim,"Apartamento, 66.15 de área total, 38.41 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409227308,Caixa,Imóvel
8444429217669,RS,NOVO HAMBURGO,BOA SAUDE,"RUA MILTON JOAO HEINLE, N. SN, LT 37 QD S","49.208,01","85.000,00",42.11,Não,"Terreno, 0.00 de área total, 0.00 de área privativa, 130.00 de área do terreno.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429217669,Caixa,Imóvel
8444427214344,RS,NOVO HAMBURGO,ALPES DO VALE,"RUA PROJETADA 01, N. SN, LT 06","53.839,36","93.000,00",42.11,Não,"Terreno, 0.00 de área total, 0.00 de área privativa, 165.30 de área do terreno.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427214344,Caixa,Imóvel
8444436378672,RS,NOVO HAMBURGO,BOA SAUDE,"RUA LAURO WEISSHEIMER, N. SN, LT 23 QD S","47.808,94","82.300,00",41.91,Não,"Terreno, 0.00 de área total, 0.00 de área privativa, 130.00 de área do terreno.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444436378672,Caixa,Imóvel
8444437429505,RS,NOVO HAMBURGO,CANUDOS,"RUA EVALDO LUIZ DE SOUZA, N. 10, Apto 54, BL M","89.575,84","153.000,00",41.46,Não,"Apartamento, 56.70 de área total, 45.64 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444437429505,Caixa,Imóvel
8787709702497,RS,NOVO HAMBURGO,SANTO AFONSO,"RUA BOLESLAU CASEMIRO KONARZWSKI, N. 651, Apto 501, BL 18","97.185,51","164.000,00",40.75,Sim,"Apartamento, 51.39 de área total, 41.20 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709702497,Caixa,Imóvel
8787711044213,RS,NOVO HAMBURGO,SANTO AFONSO,"RUA BOLESLAU CASEMIRO KONARZWSKI, N. 651, Apto 202, BL08","114.967,29","190.212,98",39.56,Sim,"Apartamento, 0.00 de área total, 41.20 de área privativa, 0.00 de área do terreno.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711044213,Caixa,Imóvel
10221388,RS,NOVO HAMBURGO,RINCAO,"RUA JOÃO WERNO ERHART, N. 4889","1.695.256,03","2.800.000,00",39.46,Não,"Prédio, 0.00 de área total, 415.80 de área privativa, 436.70 de área do terreno.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10221388,Caixa,Imóvel
7049000001130,RS,NOVO HAMBURGO,VILA NOVA,"RUA OSCAR EMILIO MULLER, N. 56, Apto 11","521.960,41","819.000,00",36.27,Sim,"Apartamento, 0.00 de área total, 153.19 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 3 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=7049000001130,Caixa,Imóvel
